Datetime,Open,High,Low,Close,Adj Close,Volume,ADX,+DI,-DI
2024-06-10 13:00:00,10127.900390625,10147.0,10115.0,10118.4501953125,10118.4501953125,7298,15.816326530612246,0.21428571428571427,0.35714285714285715
2024-06-10 13:15:00,10118.4501953125,10141.75,10118.4501953125,10139.9501953125,10139.9501953125,3535,17.17687074829932,0.21428571428571427,0.42857142857142855
2024-06-10 13:30:00,10139.9501953125,10159.0,10135.7998046875,10159.0,10159.0,6130,18.537414965986393,0.21428571428571427,0.42857142857142855
2024-06-10 13:45:00,10159.0,10179.849609375,10150.0,10154.400390625,10154.400390625,6679,18.310657596371886,0.2857142857142857,0.35714285714285715
2024-06-10 14:00:00,10154.400390625,10159.349609375,10129.650390625,10142.849609375,10142.849609375,5508,18.083900226757372,0.2857142857142857,0.35714285714285715
2024-06-10 14:15:00,10142.849609375,10150.5,10071.2001953125,10076.0,10076.0,9560,18.877551020408163,0.2857142857142857,0.35714285714285715
2024-06-10 14:30:00,10076.4501953125,10103.5,10056.25,10103.5,10103.5,13383,19.671201814058957,0.2857142857142857,0.35714285714285715
2024-06-10 14:45:00,10102.0498046875,10130.0,10089.5,10097.650390625,10097.650390625,10701,21.099773242630388,0.2857142857142857,0.42857142857142855
2024-06-10 15:00:00,10097.599609375,10115.900390625,10083.5498046875,10083.5498046875,10083.5498046875,13614,22.460317460317462,0.21428571428571427,0.42857142857142855
2024-06-10 15:15:00,10083.5498046875,10093.150390625,10061.0,10085.5498046875,10085.5498046875,30991,24.246031746031747,0.21428571428571427,0.35714285714285715
2024-06-11 09:15:00,10100.0498046875,10154.0,10065.2001953125,10134.9501953125,10134.9501953125,13216,25.03968253968254,0.2857142857142857,0.35714285714285715
2024-06-11 09:30:00,10139.7998046875,10172.5498046875,10111.0,10169.0,10169.0,15624,24.047619047619055,0.2857142857142857,0.35714285714285715
2024-06-11 09:45:00,10169.0,10185.0,10145.099609375,10172.150390625,10172.150390625,11753,21.269841269841272,0.2857142857142857,0.35714285714285715
2024-06-11 10:00:00,10172.0498046875,10179.900390625,10113.4501953125,10123.0,10123.0,11997,19.484126984126988,0.21428571428571427,0.35714285714285715
2024-06-11 10:15:00,10123.0,10140.75,10120.099609375,10134.849609375,10134.849609375,3699,21.269841269841272,0.14285714285714285,0.42857142857142855
2024-06-11 10:30:00,10134.849609375,10139.099609375,10103.599609375,10135.0,10135.0,6306,21.95011337868481,0.14285714285714285,0.35714285714285715
2024-06-11 10:45:00,10133.400390625,10138.4501953125,10110.0,10137.0,10137.0,6068,22.630385487528347,0.14285714285714285,0.35714285714285715
2024-06-11 11:00:00,10139.9501953125,10140.0,10120.0,10139.9501953125,10139.9501953125,3270,26.93877551020409,0.07142857142857142,0.42857142857142855
2024-06-11 11:15:00,10139.900390625,10158.0,10137.650390625,10143.099609375,10143.099609375,6147,29.716553287981863,0.14285714285714285,0.42857142857142855
2024-06-11 11:30:00,10143.099609375,10165.9501953125,10143.099609375,10147.7998046875,10147.7998046875,3967,31.303854875283456,0.21428571428571427,0.42857142857142855
2024-06-11 11:45:00,10147.0498046875,10155.75,10144.099609375,10148.0,10148.0,3021,33.36734693877552,0.21428571428571427,0.5
2024-06-11 12:00:00,10148.0,10221.9501953125,10135.0498046875,10202.400390625,10202.400390625,21679,33.36734693877552,0.2857142857142857,0.42857142857142855
2024-06-11 12:15:00,10202.400390625,10202.400390625,10135.5,10145.7998046875,10145.7998046875,19023,32.93444650587508,0.2857142857142857,0.5
2024-06-11 12:30:00,10143.75,10156.25,10134.650390625,10152.900390625,10152.900390625,7084,33.09678416821275,0.2857142857142857,0.5
2024-06-11 12:45:00,10151.0,10170.7001953125,10142.5,10161.5,10161.5,3912,34.2511853226139,0.2857142857142857,0.5
2024-06-11 13:00:00,10161.5,10171.5498046875,10153.150390625,10158.7998046875,10158.7998046875,2522,35.40558647701505,0.2857142857142857,0.5
2024-06-11 13:15:00,10155.2998046875,10175.0,10155.2998046875,10172.150390625,10172.150390625,2936,35.26128633271491,0.35714285714285715,0.42857142857142855
2024-06-11 13:30:00,10172.2001953125,10177.400390625,10150.0498046875,10159.400390625,10159.400390625,3936,33.475572047000625,0.42857142857142855,0.42857142857142855
2024-06-11 13:45:00,10159.400390625,10178.0,10157.75,10172.4501953125,10172.4501953125,5509,29.904143475572052,0.42857142857142855,0.42857142857142855
2024-06-11 14:00:00,10172.5,10175.0,10144.0498046875,10154.9501953125,10154.9501953125,6964,26.84291898577613,0.42857142857142855,0.42857142857142855
2024-06-11 14:15:00,10154.9501953125,10169.099609375,10146.900390625,10161.75,10161.75,4449,23.781694495980215,0.42857142857142855,0.42857142857142855
2024-06-11 14:30:00,10161.900390625,10170.900390625,10156.9501953125,10158.9501953125,10158.9501953125,7449,18.679653679653683,0.42857142857142855,0.42857142857142855
2024-06-11 14:45:00,10160.0,10170.0,10152.0,10156.25,10156.25,5865,15.757575757575761,0.35714285714285715,0.42857142857142855
2024-06-11 15:00:00,10156.400390625,10160.0,10142.0,10145.099609375,10145.099609375,13309,14.805194805194807,0.2857142857142857,0.42857142857142855
2024-06-11 15:15:00,10145.0498046875,10152.75,10115.0498046875,10140.5,10140.5,21996,12.741702741702744,0.2857142857142857,0.35714285714285715
2024-06-12 09:15:00,10179.9501953125,10224.0,10168.349609375,10204.75,10204.75,18102,12.106782106782108,0.2857142857142857,0.35714285714285715
2024-06-12 09:30:00,10204.7998046875,10235.0,10190.349609375,10221.400390625,10221.400390625,17053,10.952380952380953,0.2857142857142857,0.35714285714285715
2024-06-12 09:45:00,10221.400390625,10287.2998046875,10221.400390625,10275.0,10275.0,37983,9.004329004329005,0.35714285714285715,0.35714285714285715
2024-06-12 10:00:00,10276.349609375,10297.5,10265.0,10266.25,10266.25,26504,8.484848484848486,0.2857142857142857,0.42857142857142855
2024-06-12 10:15:00,10269.2001953125,10347.9501953125,10266.0498046875,10314.7998046875,10314.7998046875,22674,6.536796536796538,0.35714285714285715,0.35714285714285715
2024-06-12 10:30:00,10311.9501953125,10332.7998046875,10295.349609375,10299.0,10299.0,12219,7.316017316017316,0.2857142857142857,0.42857142857142855
2024-06-12 10:45:00,10299.0,10313.9501953125,10278.0,10280.0,10280.0,9203,9.696969696969697,0.21428571428571427,0.42857142857142855
2024-06-12 11:00:00,10279.7001953125,10315.0,10279.0,10295.0,10295.0,7875,10.49062049062049,0.2857142857142857,0.35714285714285715
2024-06-12 11:15:00,10295.0,10319.75,10283.849609375,10310.4501953125,10310.4501953125,6560,11.91919191919192,0.2857142857142857,0.42857142857142855
2024-06-12 11:30:00,10309.849609375,10310.849609375,10279.0498046875,10308.7998046875,10308.7998046875,6689,12.712842712842715,0.2857142857142857,0.35714285714285715
2024-06-12 11:45:00,10309.0,10326.5498046875,10305.599609375,10326.5,10326.5,7734,13.50649350649351,0.2857142857142857,0.35714285714285715
2024-06-12 12:00:00,10323.599609375,10339.0,10309.9501953125,10332.599609375,10332.599609375,10661,12.85714285714286,0.35714285714285715,0.35714285714285715
2024-06-12 12:15:00,10332.599609375,10334.5498046875,10310.0,10311.099609375,10311.099609375,6262,12.077922077922079,0.35714285714285715,0.42857142857142855
2024-06-12 12:30:00,10311.2998046875,10323.099609375,10301.0,10309.099609375,10309.099609375,7098,11.933621933621934,0.35714285714285715,0.42857142857142855
2024-06-12 12:45:00,10309.099609375,10324.25,10291.099609375,10291.099609375,10291.099609375,7466,11.789321789321788,0.35714285714285715,0.42857142857142855
2024-06-12 13:00:00,10291.099609375,10294.900390625,10255.2001953125,10266.0,10266.0,14247,10.995670995670993,0.35714285714285715,0.35714285714285715
2024-06-12 13:15:00,10263.9501953125,10286.849609375,10255.0,10273.400390625,10273.400390625,7545,11.789321789321788,0.2857142857142857,0.35714285714285715
2024-06-12 13:30:00,10273.400390625,10289.849609375,10270.349609375,10287.2001953125,10287.2001953125,4052,11.154401154401155,0.2857142857142857,0.35714285714285715
2024-06-12 13:45:00,10287.900390625,10290.0,10263.0,10269.0,10269.0,6387,11.948051948051946,0.2857142857142857,0.35714285714285715
2024-06-12 14:00:00,10268.900390625,10285.0,10263.2998046875,10270.599609375,10270.599609375,4531,11.313131313131313,0.2857142857142857,0.35714285714285715
2024-06-12 14:15:00,10270.5498046875,10284.0,10267.5498046875,10277.75,10277.75,4559,10.36075036075036,0.2857142857142857,0.42857142857142855
2024-06-12 14:30:00,10277.7998046875,10300.0,10269.25,10292.7001953125,10292.7001953125,9965,10.995670995670995,0.2857142857142857,0.42857142857142855
2024-06-12 14:45:00,10292.099609375,10318.0,10290.7001953125,10316.0,10316.0,11881,10.995670995670995,0.2857142857142857,0.42857142857142855
2024-06-12 15:00:00,10314.75,10315.0,10296.400390625,10311.599609375,10311.599609375,15855,12.15007215007215,0.2857142857142857,0.5
2024-06-12 15:15:00,10311.599609375,10338.900390625,10291.400390625,10317.5,10317.5,27144,12.005772005772004,0.35714285714285715,0.42857142857142855
2024-06-13 09:15:00,10377.2001953125,10465.0498046875,10371.400390625,10435.099609375,10435.099609375,42664,12.655122655122653,0.35714285714285715,0.42857142857142855
2024-06-13 09:30:00,10423.2998046875,10432.2998046875,10380.0,10420.0,10420.0,28665,12.655122655122653,0.35714285714285715,0.42857142857142855
2024-06-13 09:45:00,10420.0,10436.0,10393.5,10422.849609375,10422.849609375,14797,13.196248196248195,0.35714285714285715,0.5
2024-06-13 10:00:00,10426.0,10450.0,10423.2998046875,10440.849609375,10440.849609375,12146,14.927849927849929,0.2857142857142857,0.5714285714285714
2024-06-13 10:15:00,10436.849609375,10438.2001953125,10410.0,10419.099609375,10419.099609375,5752,17.30880230880231,0.2857142857142857,0.5714285714285714
2024-06-13 10:30:00,10419.099609375,10493.900390625,10411.0498046875,10472.900390625,10472.900390625,16711,18.16350316350316,0.35714285714285715,0.5714285714285714
2024-06-13 10:45:00,10467.400390625,10510.0,10467.400390625,10485.150390625,10485.150390625,20025,19.018204018204017,0.35714285714285715,0.5714285714285714
2024-06-13 11:00:00,10489.0,10515.0,10471.9501953125,10491.7998046875,10491.7998046875,24002,19.872904872904872,0.35714285714285715,0.5714285714285714
2024-06-13 11:15:00,10496.9501953125,10514.0,10482.0,10511.0498046875,10511.0498046875,10785,20.727605727605724,0.35714285714285715,0.5714285714285714
2024-06-13 11:30:00,10514.5498046875,10569.0,10511.5498046875,10557.900390625,10557.900390625,19647,19.848484848484848,0.42857142857142855,0.5
2024-06-13 11:45:00,10561.0,10694.5498046875,10561.0,10659.0,10659.0,57385,18.969363969363968,0.42857142857142855,0.5
2024-06-13 12:00:00,10659.9501953125,10767.900390625,10641.599609375,10740.9501953125,10740.9501953125,58619,18.09024309024309,0.42857142857142855,0.5
2024-06-13 12:15:00,10741.0,10821.150390625,10720.650390625,10728.400390625,10728.400390625,57338,16.69164169164169,0.42857142857142855,0.5
2024-06-13 12:30:00,10738.0498046875,10792.0,10733.349609375,10770.849609375,10770.849609375,19941,17.69064269064269,0.35714285714285715,0.5714285714285714
2024-06-13 12:45:00,10770.650390625,10799.75,10752.849609375,10770.0498046875,10770.0498046875,19718,19.788544788544787,0.2857142857142857,0.6428571428571429
2024-06-13 13:00:00,10774.5498046875,10783.9501953125,10741.0498046875,10757.7001953125,10757.7001953125,13064,21.52014652014652,0.2857142857142857,0.5714285714285714
2024-06-13 13:15:00,10753.400390625,10766.9501953125,10735.0,10765.7001953125,10765.7001953125,11001,22.27772227772228,0.2857142857142857,0.5
2024-06-13 13:30:00,10766.650390625,10779.900390625,10752.9501953125,10759.5,10759.5,10431,21.84482184482184,0.2857142857142857,0.5
2024-06-13 13:45:00,10756.349609375,10790.0,10755.150390625,10782.2001953125,10782.2001953125,10489,20.654345654345654,0.35714285714285715,0.5
2024-06-13 14:00:00,10787.2998046875,10789.650390625,10750.0,10776.0,10776.0,13697,20.954045954045956,0.2857142857142857,0.5
2024-06-13 14:15:00,10775.0,10777.9501953125,10746.2001953125,10763.0,10763.0,10337,20.734265734265737,0.2857142857142857,0.42857142857142855
2024-06-13 14:30:00,10767.75,10784.900390625,10763.0,10776.75,10776.75,8648,21.943056943056945,0.21428571428571427,0.5
2024-06-13 14:45:00,10776.400390625,10829.7998046875,10771.75,10827.7001953125,10827.7001953125,25335,21.72327672327673,0.2857142857142857,0.42857142857142855
2024-06-13 15:00:00,10828.0,10854.0,10822.349609375,10851.0,10851.0,35653,24.030969030969032,0.21428571428571427,0.5
2024-06-13 15:15:00,10850.0,10884.650390625,10847.849609375,10855.7001953125,10855.7001953125,53912,26.338661338661343,0.21428571428571427,0.5
2024-06-14 09:15:00,10955.0,11017.150390625,10866.75,11010.0,11010.0,53045,27.217782217782222,0.2857142857142857,0.42857142857142855
2024-06-14 09:30:00,11015.7001953125,11240.0,11010.599609375,11228.25,11228.25,152466,26.66833166833167,0.35714285714285715,0.35714285714285715
2024-06-14 09:45:00,11228.0498046875,11390.0,11221.099609375,11351.25,11351.25,123488,25.01998001998002,0.35714285714285715,0.35714285714285715
2024-06-14 10:00:00,11346.4501953125,11424.0,11323.0498046875,11398.0,11398.0,70632,22.272727272727277,0.35714285714285715,0.35714285714285715
2024-06-14 10:15:00,11397.2998046875,11454.2001953125,11386.0,11406.25,11406.25,62877,20.541125541125545,0.35714285714285715,0.42857142857142855
2024-06-14 10:30:00,11406.25,11419.9501953125,11339.2001953125,11392.400390625,11392.400390625,47212,19.242424242424246,0.35714285714285715,0.42857142857142855
2024-06-14 10:45:00,11393.7001953125,11400.0,11356.7998046875,11388.0,11388.0,29547,17.943722943722946,0.35714285714285715,0.42857142857142855
2024-06-14 11:00:00,11390.849609375,11413.0,11364.5,11399.0,11399.0,20993,17.402597402597404,0.35714285714285715,0.42857142857142855
2024-06-14 11:15:00,11399.0,11418.0,11370.0,11393.7001953125,11393.7001953125,21481,16.645021645021647,0.35714285714285715,0.5
2024-06-14 11:30:00,11390.5498046875,11417.900390625,11390.5498046875,11403.349609375,11403.349609375,12916,16.864801864801866,0.35714285714285715,0.5714285714285714
2024-06-14 11:45:00,11403.900390625,11406.0,11365.0,11375.0498046875,11375.0498046875,23500,15.1981351981352,0.35714285714285715,0.5
2024-06-14 12:00:00,11377.400390625,11384.650390625,11320.7998046875,11380.0,11380.0,31614,15.717615717615717,0.2857142857142857,0.5
2024-06-14 12:15:00,11376.4501953125,11405.0,11367.0,11387.349609375,11387.349609375,13430,14.808524808524808,0.2857142857142857,0.5
2024-06-14 12:30:00,11385.9501953125,11417.9501953125,11365.349609375,11373.7001953125,11373.7001953125,29594,13.899433899433898,0.2857142857142857,0.5
2024-06-14 12:45:00,11372.0,11388.0,11356.150390625,11384.75,11384.75,8309,15.328005328005329,0.21428571428571427,0.5
2024-06-14 13:00:00,11384.75,11385.0,11261.0,11288.400390625,11288.400390625,48366,19.296259296259297,0.14285714285714285,0.5
2024-06-14 13:15:00,11286.7998046875,11289.0498046875,11205.2001953125,11206.099609375,11206.099609375,49651,22.867687867687867,0.14285714285714285,0.42857142857142855
2024-06-14 13:30:00,11207.0,11210.0,11120.0,11158.349609375,11158.349609375,53460,25.92891235748379,0.14285714285714285,0.35714285714285715
2024-06-14 13:45:00,11162.0,11250.0,11157.900390625,11231.0,11231.0,33997,26.299969871398442,0.21428571428571427,0.2857142857142857
2024-06-14 14:00:00,11229.150390625,11254.7998046875,11190.0,11193.7998046875,11193.7998046875,23298,27.43633350776208,0.21428571428571427,0.35714285714285715
2024-06-14 14:15:00,11193.599609375,11193.599609375,11070.7001953125,11079.849609375,11079.849609375,85715,27.80739102167674,0.21428571428571427,0.2857142857142857
2024-06-14 14:30:00,11080.0,11155.0,11020.349609375,11077.0,11077.0,80827,29.538992753278468,0.14285714285714285,0.2857142857142857
2024-06-14 14:45:00,11071.900390625,11218.099609375,11039.2001953125,11215.5,11215.5,53023,28.348516562802278,0.21428571428571427,0.21428571428571427
2024-06-14 15:00:00,11204.599609375,11289.9501953125,11200.849609375,11249.9501953125,11249.9501953125,52017,26.700164914450628,0.21428571428571427,0.21428571428571427
2024-06-14 15:15:00,11250.0,11250.0,11213.9501953125,11242.849609375,11242.849609375,34562,26.530096887239743,0.21428571428571427,0.2857142857142857
2024-06-18 09:15:00,11349.0498046875,11349.0498046875,11159.0,11204.650390625,11204.650390625,31720,24.582044939187796,0.2857142857142857,0.2857142857142857
2024-06-18 09:30:00,11204.7001953125,11275.4501953125,11142.849609375,11274.0,11274.0,36633,23.654401154401153,0.2857142857142857,0.21428571428571427
2024-06-18 09:45:00,11274.0,11323.0,11229.4501953125,11302.75,11302.75,30045,22.726757369614514,0.21428571428571427,0.2857142857142857
2024-06-18 10:00:00,11300.0,11414.5498046875,11284.7998046875,11318.599609375,11318.599609375,48234,19.869614512471657,0.2857142857142857,0.2857142857142857
2024-06-18 10:15:00,11318.599609375,11330.849609375,11270.099609375,11312.599609375,11312.599609375,17188,15.90136054421769,0.2857142857142857,0.2857142857142857
2024-06-18 10:30:00,11311.0,11335.0,11290.849609375,11318.5,11318.5,8420,13.123582766439911,0.2857142857142857,0.35714285714285715
2024-06-18 10:45:00,11325.0,11352.900390625,11300.2998046875,11332.400390625,11332.400390625,8941,10.062358276643993,0.35714285714285715,0.35714285714285715
2024-06-18 11:00:00,11332.5498046875,11363.0,11322.0,11324.900390625,11324.900390625,14298,10.470521541950115,0.2857142857142857,0.42857142857142855
2024-06-18 11:15:00,11322.0,11336.9501953125,11306.0,11332.400390625,11332.400390625,10570,9.478458049886623,0.2857142857142857,0.35714285714285715
2024-06-18 11:30:00,11336.0,11345.0,11323.7998046875,11343.400390625,11343.400390625,6239,9.886621315192745,0.2857142857142857,0.42857142857142855
2024-06-18 11:45:00,11338.0498046875,11343.400390625,11308.150390625,11308.5,11308.5,7252,8.934240362811792,0.2857142857142857,0.42857142857142855
2024-06-18 12:00:00,11314.0,11335.0,11291.400390625,11304.599609375,11304.599609375,17140,11.315192743764173,0.21428571428571427,0.42857142857142855
2024-06-18 12:15:00,11304.599609375,11319.9501953125,11299.099609375,11314.650390625,11314.650390625,4838,13.696145124716553,0.21428571428571427,0.42857142857142855
2024-06-18 12:30:00,11314.650390625,11347.7998046875,11311.099609375,11335.0,11335.0,11745,13.469387755102044,0.2857142857142857,0.35714285714285715
2024-06-18 12:45:00,11337.0,11372.0,11329.4501953125,11372.0,11372.0,17387,14.263038548752837,0.2857142857142857,0.35714285714285715
2024-06-18 13:00:00,11367.0498046875,11390.9501953125,11358.0498046875,11369.4501953125,11369.4501953125,11314,14.671201814058959,0.2857142857142857,0.42857142857142855
2024-06-18 13:15:00,11367.0,11371.900390625,11346.0,11362.2998046875,11362.2998046875,8882,14.444444444444446,0.2857142857142857,0.35714285714285715
2024-06-18 13:30:00,11361.650390625,11388.2001953125,11359.0498046875,11385.650390625,11385.650390625,9027,15.23809523809524,0.2857142857142857,0.35714285714285715
2024-06-18 13:45:00,11384.900390625,11389.849609375,11367.150390625,11385.9501953125,11385.9501953125,6581,16.666666666666668,0.2857142857142857,0.42857142857142855
