Buy Time,Buy Price,Win/Loss,Sell Time,Sell Price,Profit/Loss,Ticker
2024-06-27 10:15:00,322.0,Loss,2024-06-27 11:15:00,313.3500061035156,-8.649993896484375,ITI.NS
2024-07-02 15:15:00,310.0,Win,2024-07-03 13:15:00,310.1499938964844,0.149993896484375,ITI.NS
2024-07-04 11:45:00,310.54998779296875,Loss,2024-07-04 13:15:00,309.75,-0.79998779296875,ITI.NS
2024-07-05 10:15:00,310.3999938964844,Win,2024-07-05 13:15:00,311.3500061035156,0.95001220703125,ITI.NS
2024-07-08 10:15:00,315.8999938964844,Loss,2024-07-08 11:15:00,313.79998779296875,-2.100006103515625,ITI.NS
2024-07-08 14:15:00,313.95001220703125,Loss,2024-07-09 10:15:00,311.29998779296875,-2.6500244140625,ITI.NS
2024-07-12 10:15:00,313.1499938964844,Loss,2024-07-12 11:15:00,311.1000061035156,-2.04998779296875,ITI.NS
2024-07-12 13:15:00,331.20001220703125,Loss,2024-07-12 15:15:00,319.3999938964844,-11.800018310546875,ITI.NS
2024-06-21 09:30:00,798.5999755859375,Loss,2024-06-21 10:15:00,794.9500122070312,-3.64996337890625,WEALTH.NS
2024-06-24 10:30:00,824.0,Win,2024-06-24 15:15:00,834.0999755859375,10.0999755859375,WEALTH.NS
2024-06-27 12:15:00,806.4500122070312,Win,2024-06-28 09:15:00,816.75,10.29998779296875,WEALTH.NS
2024-07-01 11:15:00,811.8499755859375,Loss,2024-07-02 09:15:00,797.0,-14.8499755859375,WEALTH.NS
2024-07-04 10:15:00,804.0,Loss,2024-07-04 11:15:00,785.3499755859375,-18.6500244140625,WEALTH.NS
2024-07-05 15:00:00,800.2999877929688,Loss,2024-07-08 12:15:00,795.0999755859375,-5.20001220703125,WEALTH.NS
2024-07-08 12:45:00,799.5499877929688,Win,2024-07-09 10:15:00,830.0,30.45001220703125,WEALTH.NS
2024-07-09 13:30:00,829.0,Loss,2024-07-10 10:15:00,821.1500244140625,-7.8499755859375,WEALTH.NS
2024-07-10 14:15:00,822.0,Win,2024-07-11 10:15:00,832.1500244140625,10.1500244140625,WEALTH.NS
2024-07-11 11:15:00,836.0,Loss,2024-07-12 15:15:00,830.0,-6.0,WEALTH.NS
2024-06-13 15:00:00,24.579999923706055,Win,2024-06-14 09:15:00,24.81999969482422,0.23999977111816406,LAL.NS
2024-07-05 13:15:00,22.899999618530273,Win,2024-07-08 10:15:00,24.8700008392334,1.970001220703125,LAL.NS
