Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-10-03,0.0,0.0,0.0,0.0,0.0,9065,SHIB-USD
2020-10-04,0.0,0.0,0.0,0.0,0.0,9203,SHIB-USD
2020-10-05,0.0,0.0,0.0,0.0,0.0,2628,SHIB-USD
2020-10-06,0.0,0.0,0.0,0.0,0.0,3932,SHIB-USD
2020-10-07,0.0,0.0,0.0,0.0,0.0,5086,SHIB-USD
2020-10-08,0.0,0.0,0.0,0.0,0.0,748,SHIB-USD
2020-10-09,0.0,0.0,0.0,0.0,0.0,1197,SHIB-USD
2020-10-10,0.0,0.0,0.0,0.0,0.0,304,SHIB-USD
2020-10-11,0.0,0.0,0.0,0.0,0.0,10,SHIB-USD
2020-10-12,0.0,0.0,0.0,0.0,0.0,109,SHIB-USD
2020-10-13,0.0,0.0,0.0,0.0,0.0,1214,SHIB-USD
2020-10-14,0.0,0.0,0.0,0.0,0.0,53,SHIB-USD
2020-10-15,0.0,0.0,0.0,0.0,0.0,25,SHIB-USD
2020-10-16,0.0,0.0,0.0,0.0,0.0,179,SHIB-USD
2020-10-17,0.0,0.0,0.0,0.0,0.0,45,SHIB-USD
2020-10-18,0.0,0.0,0.0,0.0,0.0,4,SHIB-USD
2020-10-19,0.0,0.0,0.0,0.0,0.0,58,SHIB-USD
2020-10-20,0.0,0.0,0.0,0.0,0.0,514,SHIB-USD
2020-10-21,0.0,0.0,0.0,0.0,0.0,534,SHIB-USD
2020-10-22,0.0,0.0,0.0,0.0,0.0,28,SHIB-USD
2020-10-28,0.0,0.0,0.0,0.0,0.0,460,SHIB-USD
2020-10-29,0.0,0.0,0.0,0.0,0.0,13,SHIB-USD
2020-10-30,0.0,0.0,0.0,0.0,0.0,84,SHIB-USD
2020-10-31,0.0,0.0,0.0,0.0,0.0,171,SHIB-USD
2020-11-01,0.0,0.0,0.0,0.0,0.0,1,SHIB-USD
2020-11-02,0.0,0.0,0.0,0.0,0.0,662,SHIB-USD
2020-11-03,0.0,0.0,0.0,0.0,0.0,429,SHIB-USD
2020-11-04,0.0,0.0,0.0,0.0,0.0,36,SHIB-USD
2020-11-05,0.0,0.0,0.0,0.0,0.0,199,SHIB-USD
2020-11-06,0.0,0.0,0.0,0.0,0.0,11,SHIB-USD
2020-11-09,0.0,0.0,0.0,0.0,0.0,62,SHIB-USD
2020-11-12,0.0,0.0,0.0,0.0,0.0,1374,SHIB-USD
2020-11-13,0.0,0.0,0.0,0.0,0.0,713,SHIB-USD
2020-11-14,0.0,0.0,0.0,0.0,0.0,136,SHIB-USD
2020-11-15,0.0,0.0,0.0,0.0,0.0,10,SHIB-USD
2020-11-16,0.0,0.0,0.0,0.0,0.0,36,SHIB-USD
2020-11-17,0.0,0.0,0.0,0.0,0.0,9,SHIB-USD
2020-11-18,0.0,0.0,0.0,0.0,0.0,9,SHIB-USD
2020-11-19,0.0,0.0,0.0,0.0,0.0,2,SHIB-USD
2020-11-20,0.0,0.0,0.0,0.0,0.0,158,SHIB-USD
2020-11-21,0.0,0.0,0.0,0.0,0.0,60,SHIB-USD
2020-11-22,0.0,0.0,0.0,0.0,0.0,83,SHIB-USD
2020-11-27,0.0,0.0,0.0,0.0,0.0,9,SHIB-USD
2020-11-28,0.0,0.0,0.0,0.0,0.0,1380,SHIB-USD
2020-11-29,0.0,0.0,0.0,0.0,0.0,8,SHIB-USD
2020-11-30,0.0,0.0,0.0,0.0,0.0,154,SHIB-USD
2020-12-04,0.0,0.0,0.0,0.0,0.0,36,SHIB-USD
2020-12-05,0.0,0.0,0.0,0.0,0.0,12,SHIB-USD
2020-12-06,0.0,0.0,0.0,0.0,0.0,6,SHIB-USD
2020-12-08,0.0,0.0,0.0,0.0,0.0,20,SHIB-USD
2020-12-11,0.0,0.0,0.0,0.0,0.0,71,SHIB-USD
2020-12-12,0.0,0.0,0.0,0.0,0.0,6,SHIB-USD
2020-12-13,0.0,0.0,0.0,0.0,0.0,21,SHIB-USD
2020-12-14,0.0,0.0,0.0,0.0,0.0,346,SHIB-USD
2020-12-19,0.0,0.0,0.0,0.0,0.0,13,SHIB-USD
2020-12-20,0.0,0.0,0.0,0.0,0.0,3,SHIB-USD
2020-12-26,0.0,0.0,0.0,0.0,0.0,9,SHIB-USD
2020-12-27,0.0,0.0,0.0,0.0,0.0,213,SHIB-USD
2020-12-29,0.0,0.0,0.0,0.0,0.0,119,SHIB-USD
2021-01-02,0.0,0.0,0.0,0.0,0.0,78,SHIB-USD
2021-01-03,0.0,0.0,0.0,0.0,0.0,2,SHIB-USD
2021-01-05,0.0,0.0,0.0,0.0,0.0,18,SHIB-USD
2021-01-09,0.0,0.0,0.0,0.0,0.0,201,SHIB-USD
2021-01-10,0.0,0.0,0.0,0.0,0.0,202,SHIB-USD
2021-01-11,0.0,0.0,0.0,0.0,0.0,66,SHIB-USD
2021-01-12,0.0,0.0,0.0,0.0,0.0,125,SHIB-USD
2021-01-14,0.0,0.0,0.0,0.0,0.0,619,SHIB-USD
2021-01-15,0.0,0.0,0.0,0.0,0.0,623,SHIB-USD
2021-01-16,0.0,0.0,0.0,0.0,0.0,1226,SHIB-USD
2021-01-17,0.0,0.0,0.0,0.0,0.0,48,SHIB-USD
2021-01-18,0.0,0.0,0.0,0.0,0.0,45,SHIB-USD
2021-01-19,0.0,0.0,0.0,0.0,0.0,8,SHIB-USD
2021-01-22,0.0,0.0,0.0,0.0,0.0,52,SHIB-USD
2021-01-25,0.0,0.0,0.0,0.0,0.0,473,SHIB-USD
2021-01-26,0.0,0.0,0.0,0.0,0.0,132,SHIB-USD
2021-01-27,0.0,0.0,0.0,0.0,0.0,38,SHIB-USD
2021-01-28,0.0,0.0,0.0,0.0,0.0,13,SHIB-USD
2021-01-29,0.0,0.0,0.0,0.0,0.0,523,SHIB-USD
2021-01-30,0.0,0.0,0.0,0.0,0.0,5708932,SHIB-USD
2021-01-31,0.0,0.0,0.0,0.0,0.0,23921741,SHIB-USD
2021-02-01,0.0,0.0,0.0,0.0,0.0,18665191,SHIB-USD
2021-02-02,0.0,0.0,0.0,0.0,0.0,5559512,SHIB-USD
2021-02-03,0.0,0.0,0.0,0.0,0.0,2682178,SHIB-USD
2021-02-04,0.0,0.0,0.0,0.0,0.0,1804078,SHIB-USD
2021-02-05,0.0,0.0,0.0,0.0,0.0,1298642,SHIB-USD
2021-02-06,0.0,0.0,0.0,0.0,0.0,595379,SHIB-USD
2021-02-07,0.0,0.0,0.0,0.0,0.0,1325910,SHIB-USD
2021-02-08,0.0,0.0,0.0,0.0,0.0,6113372,SHIB-USD
2021-02-09,0.0,0.0,0.0,0.0,0.0,1143430,SHIB-USD
2021-02-10,0.0,0.0,0.0,0.0,0.0,933735,SHIB-USD
2021-02-11,0.0,0.0,0.0,0.0,0.0,560752,SHIB-USD
2021-02-12,0.0,0.0,0.0,0.0,0.0,388735,SHIB-USD
2021-02-13,0.0,0.0,0.0,0.0,0.0,249169,SHIB-USD
2021-02-14,0.0,0.0,0.0,0.0,0.0,355425,SHIB-USD
2021-02-15,0.0,0.0,0.0,0.0,0.0,186938,SHIB-USD
2021-02-16,0.0,0.0,0.0,0.0,0.0,253570,SHIB-USD
2021-02-17,0.0,0.0,0.0,0.0,0.0,134903,SHIB-USD
2021-02-18,0.0,0.0,0.0,0.0,0.0,85076,SHIB-USD
2021-02-19,0.0,0.0,0.0,0.0,0.0,105110,SHIB-USD
2021-02-20,0.0,0.0,0.0,0.0,0.0,259931,SHIB-USD
2021-02-21,0.0,0.0,0.0,0.0,0.0,124684,SHIB-USD
2021-02-22,0.0,0.0,0.0,0.0,0.0,102994,SHIB-USD
2021-02-23,0.0,0.0,0.0,0.0,0.0,34174,SHIB-USD
2021-02-24,0.0,0.0,0.0,0.0,0.0,54984,SHIB-USD
2021-02-25,0.0,0.0,0.0,0.0,0.0,31669,SHIB-USD
2021-02-26,0.0,0.0,0.0,0.0,0.0,147256,SHIB-USD
2021-02-27,0.0,0.0,0.0,0.0,0.0,481991,SHIB-USD
2021-02-28,0.0,0.0,0.0,0.0,0.0,3832192,SHIB-USD
2021-03-01,0.0,0.0,0.0,0.0,0.0,991095,SHIB-USD
2021-03-02,0.0,0.0,0.0,0.0,0.0,528326,SHIB-USD
2021-03-03,0.0,0.0,0.0,0.0,0.0,1427316,SHIB-USD
2021-03-04,0.0,0.0,0.0,0.0,0.0,3502637,SHIB-USD
2021-03-05,0.0,0.0,0.0,0.0,0.0,2107990,SHIB-USD
2021-03-06,0.0,0.0,0.0,0.0,0.0,479871,SHIB-USD
2021-03-07,0.0,0.0,0.0,0.0,0.0,607173,SHIB-USD
2021-03-08,0.0,0.0,0.0,0.0,0.0,545662,SHIB-USD
2021-03-09,0.0,0.0,0.0,0.0,0.0,725264,SHIB-USD
2021-03-10,0.0,0.0,0.0,0.0,0.0,310950,SHIB-USD
2021-03-11,0.0,0.0,0.0,0.0,0.0,377979,SHIB-USD
2021-03-12,0.0,0.0,0.0,0.0,0.0,475257,SHIB-USD
2021-03-13,0.0,0.0,0.0,0.0,0.0,1283595,SHIB-USD
2021-03-14,0.0,0.0,0.0,0.0,0.0,226958,SHIB-USD
2021-03-15,0.0,0.0,0.0,0.0,0.0,11569431,SHIB-USD
2021-03-16,0.0,0.0,0.0,0.0,0.0,5609681,SHIB-USD
2021-03-17,0.0,0.0,0.0,0.0,0.0,3220467,SHIB-USD
2021-03-18,0.0,0.0,0.0,0.0,0.0,1423541,SHIB-USD
2021-03-19,0.0,0.0,0.0,0.0,0.0,2396974,SHIB-USD
2021-03-20,0.0,0.0,0.0,0.0,0.0,1165956,SHIB-USD
2021-03-21,0.0,0.0,0.0,0.0,0.0,1833105,SHIB-USD
2021-03-22,0.0,0.0,0.0,0.0,0.0,1425544,SHIB-USD
2021-03-23,0.0,0.0,0.0,0.0,0.0,900688,SHIB-USD
2021-03-24,0.0,0.0,0.0,0.0,0.0,539037,SHIB-USD
2021-03-25,0.0,0.0,0.0,0.0,0.0,602385,SHIB-USD
2021-03-26,0.0,0.0,0.0,0.0,0.0,722333,SHIB-USD
2021-03-27,0.0,0.0,0.0,0.0,0.0,514845,SHIB-USD
2021-03-28,0.0,0.0,0.0,0.0,0.0,1143577,SHIB-USD
2021-03-29,0.0,0.0,0.0,0.0,0.0,2342924,SHIB-USD
2021-03-30,0.0,0.0,0.0,0.0,0.0,941404,SHIB-USD
2021-03-31,0.0,0.0,0.0,0.0,0.0,1022750,SHIB-USD
2021-04-01,0.0,0.0,0.0,0.0,0.0,1238056,SHIB-USD
2021-04-02,0.0,0.0,0.0,0.0,0.0,1253053,SHIB-USD
2021-04-03,0.0,0.0,0.0,0.0,0.0,812224,SHIB-USD
2021-04-04,0.0,0.0,0.0,0.0,0.0,1264328,SHIB-USD
2021-04-05,0.0,0.0,0.0,0.0,0.0,1161738,SHIB-USD
2021-04-06,0.0,0.0,0.0,0.0,0.0,1294612,SHIB-USD
2021-04-07,0.0,0.0,0.0,0.0,0.0,835694,SHIB-USD
2021-04-08,0.0,0.0,0.0,0.0,0.0,338731,SHIB-USD
2021-04-09,0.0,0.0,0.0,0.0,0.0,610176,SHIB-USD
2021-04-10,0.0,0.0,0.0,0.0,0.0,1272821,SHIB-USD
2021-04-11,0.0,0.0,0.0,0.0,0.0,6995583,SHIB-USD
2021-04-12,0.0,0.0,0.0,0.0,0.0,17561875,SHIB-USD
2021-04-13,0.0,0.0,0.0,0.0,0.0,13314013,SHIB-USD
2021-04-14,0.0,0.0,0.0,0.0,0.0,6349137,SHIB-USD
2021-04-15,0.0,0.0,0.0,0.0,0.0,14718200,SHIB-USD
2021-04-16,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9.999999974752427e-07,161689870,SHIB-USD
2021-04-17,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,460833712,SHIB-USD
2021-04-18,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,142743623,SHIB-USD
2021-04-19,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,3.999999989900971e-06,424418998,SHIB-USD
2021-04-20,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,526088540,SHIB-USD
2021-04-21,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,290865031,SHIB-USD
2021-04-22,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,194322190,SHIB-USD
2021-04-23,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,151001682,SHIB-USD
2021-04-24,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83694373,SHIB-USD
2021-04-25,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,90558038,SHIB-USD
2021-04-26,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102581471,SHIB-USD
2021-04-27,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102515602,SHIB-USD
2021-04-28,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,139690065,SHIB-USD
2021-04-29,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,96378675,SHIB-USD
2021-04-30,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,133732362,SHIB-USD
2021-05-01,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,92395224,SHIB-USD
2021-05-02,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,59652130,SHIB-USD
2021-05-03,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,40570107,SHIB-USD
2021-05-04,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,64001867,SHIB-USD
2021-05-05,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,47093779,SHIB-USD
2021-05-06,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,27406652,SHIB-USD
2021-05-07,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,3.000000106112566e-06,367358434,SHIB-USD
2021-05-08,3.000000106112566e-06,1.8999999156221747e-05,3.000000106112566e-06,1.5999999959603883e-05,1.5999999959603883e-05,6118033567,SHIB-USD
2021-05-09,1.5999999959603883e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.5999999959603883e-05,1.5999999959603883e-05,6171534719,SHIB-USD
2021-05-10,1.5999999959603883e-05,3.899999865097925e-05,1.4000000192027073e-05,3.5000000934815034e-05,3.5000000934815034e-05,19546576207,SHIB-USD
2021-05-11,3.5000000934815034e-05,3.7999998312443495e-05,2.8000000384054147e-05,3.099999958067201e-05,3.099999958067201e-05,9743912953,SHIB-USD
2021-05-12,2.9999999242136255e-05,3.099999958067201e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,7320441816,SHIB-USD
2021-05-13,1.8000000636675395e-05,2.4000000848900527e-05,1.4999999621068127e-05,2.099999983329326e-05,2.099999983329326e-05,6879491005,SHIB-USD
2021-05-14,2.099999983329326e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8999999156221747e-05,1.8999999156221747e-05,2909604830,SHIB-USD
2021-05-15,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,1.5999999959603883e-05,2607873205,SHIB-USD
2021-05-16,1.5999999959603883e-05,1.9999999494757503e-05,1.2999999853491317e-05,1.8000000636675395e-05,1.8000000636675395e-05,3225440403,SHIB-USD
2021-05-17,1.8000000636675395e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,1.5999999959603883e-05,3466116394,SHIB-USD
2021-05-18,1.700000029813964e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,1.5999999959603883e-05,1743302789,SHIB-USD
2021-05-19,1.5999999959603883e-05,1.5999999959603883e-05,6.000000212225132e-06,9.000000318337698e-06,9.000000318337698e-06,3271067996,SHIB-USD
2021-05-20,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,9.999999747378752e-06,9.999999747378752e-06,2507945867,SHIB-USD
2021-05-21,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,1547207565,SHIB-USD
2021-05-22,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,1229821215,SHIB-USD
2021-05-23,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,1585032040,SHIB-USD
2021-05-24,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,1.1000000085914508e-05,1.1000000085914508e-05,2179651359,SHIB-USD
2021-05-25,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1415340765,SHIB-USD
2021-05-26,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,9.999999747378752e-06,994520516,SHIB-USD
2021-05-27,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,679602960,SHIB-USD
2021-05-28,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,690703669,SHIB-USD
2021-05-29,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,502184994,SHIB-USD
2021-05-30,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,440967883,SHIB-USD
2021-05-31,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,910298126,SHIB-USD
2021-06-01,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,795576484,SHIB-USD
2021-06-02,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1190841704,SHIB-USD
2021-06-03,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,9.999999747378752e-06,841784028,SHIB-USD
2021-06-04,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,819027578,SHIB-USD
2021-06-05,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,507707187,SHIB-USD
2021-06-06,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,359457882,SHIB-USD
2021-06-07,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,469707680,SHIB-USD
2021-06-08,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,7.000000096013537e-06,794735555,SHIB-USD
2021-06-09,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,546752922,SHIB-USD
2021-06-10,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,420178357,SHIB-USD
2021-06-11,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,402206125,SHIB-USD
2021-06-12,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,602206703,SHIB-USD
2021-06-13,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,7.000000096013537e-06,479855598,SHIB-USD
2021-06-14,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,484227038,SHIB-USD
2021-06-15,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,464565251,SHIB-USD
2021-06-16,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1147441100,SHIB-USD
2021-06-17,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,645884625,SHIB-USD
2021-06-18,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,560685269,SHIB-USD
2021-06-19,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,800211655,SHIB-USD
2021-06-20,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,644943959,SHIB-USD
2021-06-21,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,719083156,SHIB-USD
2021-06-22,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,798815195,SHIB-USD
2021-06-23,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,7.000000096013537e-06,538227669,SHIB-USD
2021-06-24,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,374340895,SHIB-USD
2021-06-25,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,809551822,SHIB-USD
2021-06-26,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,506208122,SHIB-USD
2021-06-27,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,368723897,SHIB-USD
2021-06-28,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,511642751,SHIB-USD
2021-06-29,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,1049937292,SHIB-USD
2021-06-30,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,774601888,SHIB-USD
