Datetime,Open,High,Low,Close,Adj Close,Volume,Ticker
2023-02-25 00:00:00+00:00,0.06422338634729385,0.06422338634729385,0.06422338634729385,0.06422338634729385,0.06422338634729385,0,IDEX-USD
2023-02-25 00:05:00+00:00,0.06422586739063263,0.06422586739063263,0.06422586739063263,0.06422586739063263,0.06422586739063263,0,IDEX-USD
2023-02-25 00:10:00+00:00,0.06423255056142807,0.06423255056142807,0.06423255056142807,0.06423255056142807,0.06423255056142807,0,IDEX-USD
2023-02-25 00:15:00+00:00,0.06417049467563629,0.06417049467563629,0.06417049467563629,0.06417049467563629,0.06417049467563629,0,IDEX-USD
2023-02-25 00:20:00+00:00,0.06425165385007858,0.06425165385007858,0.06425165385007858,0.06425165385007858,0.06425165385007858,6289,IDEX-USD
2023-02-25 00:25:00+00:00,0.06423887610435486,0.06423887610435486,0.06423887610435486,0.06423887610435486,0.06423887610435486,0,IDEX-USD
2023-02-25 00:30:00+00:00,0.06425239145755768,0.06425239145755768,0.06425239145755768,0.06425239145755768,0.06425239145755768,8850,IDEX-USD
2023-02-25 00:35:00+00:00,0.06421960145235062,0.06421960145235062,0.06421960145235062,0.06421960145235062,0.06421960145235062,2012,IDEX-USD
2023-02-25 00:40:00+00:00,0.06422238051891327,0.06422238051891327,0.06422238051891327,0.06422238051891327,0.06422238051891327,0,IDEX-USD
2023-02-25 00:45:00+00:00,0.06422728300094604,0.06422728300094604,0.06422728300094604,0.06422728300094604,0.06422728300094604,0,IDEX-USD
2023-02-25 00:50:00+00:00,0.064208984375,0.064208984375,0.064208984375,0.064208984375,0.064208984375,0,IDEX-USD
2023-02-25 00:55:00+00:00,0.06420767307281494,0.06420767307281494,0.06420767307281494,0.06420767307281494,0.06420767307281494,13395,IDEX-USD
2023-02-25 01:00:00+00:00,0.06420677155256271,0.06420677155256271,0.06420677155256271,0.06420677155256271,0.06420677155256271,0,IDEX-USD
2023-02-25 01:05:00+00:00,0.06419971585273743,0.06419971585273743,0.06419971585273743,0.06419971585273743,0.06419971585273743,0,IDEX-USD
2023-02-25 01:10:00+00:00,0.0642259269952774,0.0642259269952774,0.0642259269952774,0.0642259269952774,0.0642259269952774,0,IDEX-USD
2023-02-25 01:15:00+00:00,0.06422512978315353,0.06422512978315353,0.06422512978315353,0.06422512978315353,0.06422512978315353,0,IDEX-USD
2023-02-25 01:20:00+00:00,0.06423293799161911,0.06423293799161911,0.06423293799161911,0.06423293799161911,0.06423293799161911,0,IDEX-USD
2023-02-25 01:30:00+00:00,0.06425613909959793,0.06425613909959793,0.06425613909959793,0.06425613909959793,0.06425613909959793,0,IDEX-USD
2023-02-25 01:35:00+00:00,0.06428177654743195,0.06428177654743195,0.06428177654743195,0.06428177654743195,0.06428177654743195,0,IDEX-USD
2023-02-25 01:40:00+00:00,0.06437239795923233,0.06437239795923233,0.06437239795923233,0.06437239795923233,0.06437239795923233,2550,IDEX-USD
2023-02-25 01:45:00+00:00,0.06436822563409805,0.06436822563409805,0.06436822563409805,0.06436822563409805,0.06436822563409805,0,IDEX-USD
2023-02-25 01:55:00+00:00,0.06434142589569092,0.06434142589569092,0.06434142589569092,0.06434142589569092,0.06434142589569092,0,IDEX-USD
2023-02-25 02:00:00+00:00,0.06436847150325775,0.06436847150325775,0.06436847150325775,0.06436847150325775,0.06436847150325775,0,IDEX-USD
2023-02-25 02:05:00+00:00,0.0643712654709816,0.0643712654709816,0.0643712654709816,0.0643712654709816,0.0643712654709816,0,IDEX-USD
2023-02-25 02:10:00+00:00,0.0644192174077034,0.0644192174077034,0.0644192174077034,0.0644192174077034,0.0644192174077034,0,IDEX-USD
2023-02-25 02:15:00+00:00,0.06433700770139694,0.06433700770139694,0.06433700770139694,0.06433700770139694,0.06433700770139694,0,IDEX-USD
2023-02-25 02:20:00+00:00,0.06432457268238068,0.06432457268238068,0.06432457268238068,0.06432457268238068,0.06432457268238068,0,IDEX-USD
2023-02-25 02:25:00+00:00,0.0643298551440239,0.0643298551440239,0.0643298551440239,0.0643298551440239,0.0643298551440239,0,IDEX-USD
2023-02-25 02:30:00+00:00,0.06424408406019211,0.06424408406019211,0.06424408406019211,0.06424408406019211,0.06424408406019211,0,IDEX-USD
2023-02-25 02:35:00+00:00,0.06423249840736389,0.06423249840736389,0.06423249840736389,0.06423249840736389,0.06423249840736389,0,IDEX-USD
2023-02-25 02:40:00+00:00,0.06418208032846451,0.06418208032846451,0.06418208032846451,0.06418208032846451,0.06418208032846451,19005,IDEX-USD
2023-02-25 02:45:00+00:00,0.06419865787029266,0.06419865787029266,0.06419865787029266,0.06419865787029266,0.06419865787029266,21084,IDEX-USD
2023-02-25 02:50:00+00:00,0.06412217766046524,0.06412217766046524,0.06412217766046524,0.06412217766046524,0.06412217766046524,0,IDEX-USD
2023-02-25 02:55:00+00:00,0.06415794789791107,0.06415794789791107,0.06415794789791107,0.06415794789791107,0.06415794789791107,6309,IDEX-USD
2023-02-25 03:00:00+00:00,0.0641140565276146,0.0641140565276146,0.0641140565276146,0.0641140565276146,0.0641140565276146,0,IDEX-USD
2023-02-25 03:05:00+00:00,0.064067542552948,0.064067542552948,0.064067542552948,0.064067542552948,0.064067542552948,0,IDEX-USD
2023-02-25 03:10:00+00:00,0.06402530521154404,0.06402530521154404,0.06402530521154404,0.06402530521154404,0.06402530521154404,0,IDEX-USD
2023-02-25 03:15:00+00:00,0.06405016034841537,0.06405016034841537,0.06405016034841537,0.06405016034841537,0.06405016034841537,0,IDEX-USD
2023-02-25 03:20:00+00:00,0.06420284509658813,0.06420284509658813,0.06420284509658813,0.06420284509658813,0.06420284509658813,0,IDEX-USD
2023-02-25 03:25:00+00:00,0.06405863165855408,0.06405863165855408,0.06405863165855408,0.06405863165855408,0.06405863165855408,0,IDEX-USD
2023-02-25 03:30:00+00:00,0.0639844611287117,0.0639844611287117,0.0639844611287117,0.0639844611287117,0.0639844611287117,0,IDEX-USD
2023-02-25 03:35:00+00:00,0.06397896260023117,0.06397896260023117,0.06397896260023117,0.06397896260023117,0.06397896260023117,0,IDEX-USD
2023-02-25 03:40:00+00:00,0.06402378529310226,0.06402378529310226,0.06402378529310226,0.06402378529310226,0.06402378529310226,0,IDEX-USD
2023-02-25 03:45:00+00:00,0.06400993466377258,0.06400993466377258,0.06400993466377258,0.06400993466377258,0.06400993466377258,0,IDEX-USD
2023-02-25 03:50:00+00:00,0.06419755518436432,0.06419755518436432,0.06419755518436432,0.06419755518436432,0.06419755518436432,0,IDEX-USD
2023-02-25 03:55:00+00:00,0.06408447027206421,0.06408447027206421,0.06408447027206421,0.06408447027206421,0.06408447027206421,0,IDEX-USD
2023-02-25 04:00:00+00:00,0.06418013572692871,0.06418013572692871,0.06418013572692871,0.06418013572692871,0.06418013572692871,0,IDEX-USD
2023-02-25 04:05:00+00:00,0.06405138224363327,0.06405138224363327,0.06405138224363327,0.06405138224363327,0.06405138224363327,0,IDEX-USD
2023-02-25 04:10:00+00:00,0.06395179033279419,0.06395179033279419,0.06395179033279419,0.06395179033279419,0.06395179033279419,0,IDEX-USD
2023-02-25 04:15:00+00:00,0.06393018364906311,0.06393018364906311,0.06393018364906311,0.06393018364906311,0.06393018364906311,1063,IDEX-USD
2023-02-25 04:25:00+00:00,0.06394174695014954,0.06394174695014954,0.06394174695014954,0.06394174695014954,0.06394174695014954,0,IDEX-USD
2023-02-25 04:30:00+00:00,0.0639602467417717,0.0639602467417717,0.0639602467417717,0.0639602467417717,0.0639602467417717,0,IDEX-USD
2023-02-25 04:35:00+00:00,0.06393226236104965,0.06393226236104965,0.06393226236104965,0.06393226236104965,0.06393226236104965,0,IDEX-USD
2023-02-25 04:40:00+00:00,0.06405933201313019,0.06405933201313019,0.06405933201313019,0.06405933201313019,0.06405933201313019,0,IDEX-USD
2023-02-25 04:45:00+00:00,0.06399315595626831,0.06399315595626831,0.06399315595626831,0.06399315595626831,0.06399315595626831,0,IDEX-USD
2023-02-25 04:50:00+00:00,0.0639793798327446,0.0639793798327446,0.0639793798327446,0.0639793798327446,0.0639793798327446,0,IDEX-USD
2023-02-25 04:55:00+00:00,0.06399277597665787,0.06399277597665787,0.06399277597665787,0.06399277597665787,0.06399277597665787,1247,IDEX-USD
2023-02-25 05:00:00+00:00,0.06397014856338501,0.06397014856338501,0.06397014856338501,0.06397014856338501,0.06397014856338501,0,IDEX-USD
2023-02-25 05:05:00+00:00,0.06397590786218643,0.06397590786218643,0.06397590786218643,0.06397590786218643,0.06397590786218643,0,IDEX-USD
2023-02-25 05:15:00+00:00,0.063954658806324,0.063954658806324,0.063954658806324,0.063954658806324,0.063954658806324,0,IDEX-USD
