,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,INTC,59.90999984741211,60.029998779296875,58.7599983215332,53.71342086791992,14748100.0,2.0,-0.5268440463789545,58.88276274289364,51.59736077700382,48.71406360264981,-79.10151113281044,8.423667414942772,55.817444229125975,54.81049531300862,28.6200008392334,53.06821004676369
0,2020-07-01,JNJ,140.69000244140625,141.38999938964844,140.05999755859375,130.6868896484375,6174800.0,2.0,-1.5516913435955075,138.5609836803929,127.51872518191179,46.81580254160208,-95.30893194232736,15.023814560668121,134.18549296061198,135.80500272115071,28.6200008392334,53.06821004676369
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,85.2342300415039,18755700.0,2.0,-1.0118830356143604,103.06499438345085,80.1392529004847,46.82894181601654,-79.33266151037422,2.323189218959958,90.53144149780273,87.20895907084147,28.6200008392334,53.06821004676369
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,41.220890045166016,14316500.0,2.0,-0.40958733710019857,45.449489526352494,39.53607413331548,46.685848803977564,-78.27731560511887,12.141321439276636,42.439404551188154,42.16622473398844,28.6200008392334,53.06821004676369
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,173.50608825683594,2193800.0,2.0,-0.6885744417818671,188.98043748653984,166.6102424451008,49.65615099297003,-58.5717884730645,2.6687944749256767,176.85122680664062,172.8220987955729,28.6200008392334,53.06821004676369
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,140.133056640625,1625600.0,2.0,0.43838157570533554,151.49908717547524,134.2658359202279,51.655337947427164,-12.236040686765298,7.434354412406079,141.48756205240886,136.13155873616537,28.6200008392334,53.06821004676369
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,68.17041778564453,9948769.0,2.0,-0.3849766850587599,72.03550276442296,63.66053223923915,50.13724890652794,-1.1340413675704508,8.987585074670775,67.93904673258463,68.53553009033203,28.6200008392334,53.06821004676369
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,199.6051025390625,32061200.0,2.0,4.923525814393969,201.900511631907,177.51399489885475,61.18487876110923,140.81134166195227,33.01514568936887,186.07447662353516,178.76389795939127,28.6200008392334,53.06821004676369
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,94.97162628173828,5733800.0,2.0,0.6106186567046024,102.33277752522181,91.00857379313757,52.34781165721116,-25.40492404445138,10.077761305946384,96.2163579305013,90.70486094156901,28.6200008392334,53.06821004676369
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,111.45685577392578,6501200.0,2.0,0.589756347438879,111.97761530163713,106.89135137316755,53.50852329007131,114.12198701980424,1.6578549539437115,108.54299036661784,108.39922409057617,28.6200008392334,53.06821004676369
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,105.67267608642578,930500.0,2.0,1.5160324126509863,117.86457169941944,100.70979124613719,51.84925789739044,8.95239279079203,0.8667633442658208,105.64575678507487,99.20650736490886,28.6200008392334,53.06821004676369
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,286.643798828125,2303800.0,2.0,0.37989055957240225,299.1113417346089,267.84428570679734,53.23657474166934,18.252237343489817,4.310079450641761,284.5263346354167,278.0912709554037,28.6200008392334,53.06821004676369
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,190.2027587890625,6394100.0,2.0,1.026287560969024,197.31994877148458,183.88846034716778,53.31963452379882,-7.439969275102744,6.305181659435477,190.49198252360026,181.0010965983073,28.6200008392334,53.06821004676369
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,46.98942947387695,12831600.0,2.0,-0.41544617478460566,50.67271880632893,45.6930057572697,47.04127079321387,-54.35792747562399,7.954035128157261,47.990762074788414,48.38769365946452,28.6200008392334,53.06821004676369
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,36.2900276184082,7063200.0,2.0,-0.17669871919002844,41.04987672425247,34.95677610777878,46.45703865178794,-56.755387750164616,9.849031633445216,37.759203084309895,37.51467742919922,28.6200008392334,53.06821004676369
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,114.62763977050781,6577900.0,2.0,-0.822631712112198,117.44191360379318,112.35543823336502,48.0406731038868,-68.3449414266342,3.847271452863426,116.19157638549805,118.17864901224772,28.6200008392334,53.06821004676369
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.49456787109375,114041600.0,3.0,2.920064392886033,92.07459845596136,81.04335656112849,62.80713009189181,104.53367049872065,33.335608525380636,83.9186622619629,77.79477933247884,27.68000030517578,6.8389923065827025
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,237.48355102539062,3338000.0,3.0,4.965337559145098,232.13238808770623,193.93466513495,62.24284634012981,310.5238151694902,51.669584487676715,210.83348185221354,211.7303601582845,27.68000030517578,6.8389923065827025
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,91.01244354248047,4239700.0,3.0,-0.5652556798655723,108.39302682852596,85.76596746468692,48.672277355232794,-67.0422718229508,2.043743766352341,95.95422846476237,89.48665161132813,27.68000030517578,6.8389923065827025
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560162,220.74713127499845,160.55787055605626,51.02235900104247,17.93794948183391,15.932919876883014,178.05533447265626,156.26800079345702,27.68000030517578,6.8389923065827025
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,119.36772155761719,2527500.0,3.0,1.3144955081922802,127.4718586167102,110.65608327782107,53.812425164841514,50.52403542375176,16.8108104972179,116.9813601175944,111.08355077107747,27.68000030517578,6.8389923065827025
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.8389923065827025
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.93559646606445,19632000.0,3.0,0.2493498770215865,44.09441398159776,39.89353615267958,52.998557008260576,-12.382598097959084,6.686251196972126,42.00051740010579,40.35675932566325,27.68000030517578,6.8389923065827025
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,77.99591064453125,5832800.0,3.0,-1.0394446249727878,90.06491453153971,72.75055559175131,48.344843084500546,-81.66953956809076,9.08624213494916,81.74041035970052,79.498025004069,27.68000030517578,6.8389923065827025
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206292013,106.19465763190408,48.678800183075005,-80.8398094981942,2.513334196259655,117.37399978637696,111.56149978637696,27.68000030517578,6.8389923065827025
1,2020-07-02,GS,202.5,203.0,197.1300048828125,185.52354431152344,2699400.0,3.0,0.3631395264115156,208.07148908150467,175.60608507621018,50.90713859065694,-29.646730844483333,8.630298368111585,190.13824971516928,178.8116340637207,27.68000030517578,6.8389923065827025
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,233.22579956054688,3369800.0,3.0,2.1603595001757867,242.55566578163007,223.7166456197371,55.64501032578901,35.12248140357167,12.09516903568431,232.21183217366536,218.12936681111654,27.68000030517578,6.8389923065827025
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,137.5318145751953,2758500.0,3.0,-0.22858034417083672,152.64848251749328,126.92177199910827,50.462144870674905,-24.956186119485302,0.8821599464758674,139.58407541910807,133.56642150878906,27.68000030517578,6.8389923065827025
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,99.77418518066406,3919362.0,3.0,-1.0298632755481805,111.54435257222046,93.41615081523072,48.33885809350188,-59.78519363694082,4.7279015386283385,102.85825932820639,101.52970479329427,27.68000030517578,6.8389923065827025
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,54.00568389892578,15578600.0,3.0,-0.508626285481597,58.58223202123038,51.5471693764747,49.21184109010267,-70.34082102886912,8.423667414942775,55.69657897949219,54.82660090128581,27.68000030517578,6.8389923065827025
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,131.2361297607422,5152200.0,3.0,-1.4589632187911548,138.08203009567916,127.46145134963336,47.46619839331352,-77.8652080109772,12.403376390204091,134.00881958007812,135.87383804321288,27.68000030517578,6.8389923065827025
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,85.5110855102539,27845600.0,3.0,-1.1256901070098166,102.45759088432347,79.56976583564723,47.032654675380314,-89.9083018226394,5.9412668191169145,90.59946670532227,87.25348192850748,27.68000030517578,6.8389923065827025
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,41.27607345581055,15111900.0,3.0,-0.4029649664771071,45.32221242104717,39.42344225729755,46.82846998434547,-75.1791821402133,12.141321439276622,42.42110748291016,42.147658030192055,27.68000030517578,6.8389923065827025
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,172.43495178222656,2690200.0,3.0,-0.7832278634706427,188.62060418174573,166.05678687050036,48.95294603084864,-68.57227831139272,5.229390879674364,176.87125142415366,172.96449483235676,27.68000030517578,6.8389923065827025
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,141.58462524414062,1982800.0,3.0,0.4799565372285315,151.09017612589935,134.17797267781157,52.64226944139446,5.625200018843256,10.595340685581506,141.7529281616211,136.33982569376627,27.68000030517578,6.8389923065827025
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,68.74635314941406,6827825.0,3.0,-0.23361122305058757,71.76414936793262,63.74628535496777,51.01533479238762,21.306070175476037,11.401505077461339,68.01166051228842,68.547740427653,27.68000030517578,6.8389923065827025
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,201.12628173828125,29315800.0,3.0,5.175506147171205,202.82859263000623,178.86182332458364,61.85018913187487,146.8296023361493,36.163398937139995,186.74405314127605,179.46636861165365,27.68000030517578,6.8389923065827025
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.97594451904297,5354900.0,3.0,0.5929369085798442,102.11430964771318,90.94914784130049,53.15546986588054,-4.2101984865071005,5.737572096060983,96.40198822021485,90.94016761779785,27.68000030517578,6.8389923065827025
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,112.29289245605469,6150900.0,3.0,0.7595788493644449,112.3823192651154,106.93533591676936,54.41335134198425,169.73435870462413,14.8144655155977,108.77832692464193,108.53635546366374,27.68000030517578,6.8389923065827025
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,105.63510131835938,1040300.0,3.0,1.2979674046421366,117.78327598912936,100.3443111385562,51.821123689581896,7.00782256258719,3.327829751960469,106.19539413452148,99.39983723958333,27.68000030517578,6.8389923065827025
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,287.154052734375,1971700.0,3.0,0.728960764645592,299.2370146082009,267.859015054885,53.39563633364897,32.01962191439752,8.329339408741156,284.895556640625,278.91417287190757,27.68000030517578,6.8389923065827025
1,2020-07-02,V,196.0,197.9199981689453,195.0,192.05784606933594,6299300.0,3.0,1.1498309101073119,197.44498382819742,183.96267608391193,54.25161684782215,59.14282676362838,12.85867743851696,190.55120137532552,181.4487080891927,27.68000030517578,6.8389923065827025
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,47.09257507324219,15814500.0,3.0,-0.40584932739341184,50.567188174532504,45.58967599172726,47.35314736921758,-49.46089991671104,6.7866847160275885,48.005946985880534,48.365006573994954,27.68000030517578,6.8389923065827025
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,37.266517639160156,7901100.0,3.0,-0.17179481196752278,40.9105061307904,34.89907257404358,48.348753125546644,-41.9244586629091,9.849031633445222,37.81365000406901,37.50949681599935,27.68000030517578,6.8389923065827025
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,114.1679458618164,5898600.0,3.0,-0.8082568294686752,117.12992487705631,112.38969182216243,47.39457729116915,-55.65048371901655,3.268367185611435,115.99237365722657,118.14280319213867,27.68000030517578,6.8389923065827025
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.88856506347656,118655600.0,0.0,3.014465085517429,92.54105929249492,81.61781674510273,65.03521980231397,124.27619589082953,39.0433506831547,84.38566309611002,78.23924229939779,27.940000534057617,21.870053855623297
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,235.6535186767578,3460400.0,0.0,5.869682095944427,235.83559410994005,193.0436661439662,61.23772356196604,259.9665384743895,54.64456332772096,211.79816741943358,212.3209676106771,27.940000534057617,21.870053855623297
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,93.18331909179688,4059600.0,0.0,-0.5280539007661673,107.19626436005733,85.74179792631962,50.02334452326803,-49.166480475762384,0.059844979422556656,96.18436431884766,89.56570180257161,27.940000534057617,21.870053855623297
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034178,219.0692586654191,160.4837442642684,52.42592942295157,26.1590556108504,17.2918544153433,179.6856679280599,156.9520009358724,27.940000534057617,21.870053855623297
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,120.96589660644531,2491900.0,0.0,1.4832377891689816,126.55581757640863,111.04033415698981,54.780586908333554,60.66082328245968,17.2251700823035,117.46018931070964,111.13322512308757,27.940000534057617,21.870053855623297
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.870053855623297
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.66162872314453,16152900.0,0.0,0.2936389593112523,43.932231333857224,39.96049060522969,54.613270879532216,23.735553756842844,9.64722199630534,42.0657351175944,40.433441162109375,27.940000534057617,21.870053855623297
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,78.22554779052734,6747500.0,0.0,-1.0291896325285705,88.84204241838,72.89238446150281,48.543104942112336,-78.93137996365172,10.444399148163791,81.63825276692708,79.55446166992188,27.940000534057617,21.870053855623297
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348608273,106.49231626977664,50.25660455263201,-60.58688222741723,2.51333419625965,117.26066640218099,111.78416646321615,27.940000534057617,21.870053855623297
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,194.88433837890625,3567700.0,0.0,0.9340468883811752,206.47532289052972,176.209789108982,53.95263916368738,21.634078449841287,15.526200656370564,191.0272969563802,179.30503718058267,27.940000534057617,21.870053855623297
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,234.2112579345703,3133800.0,0.0,2.158143356085901,241.87849407677905,223.8917055081819,56.05975513601618,26.62213209780892,9.898239158656393,232.52779897054037,219.0035550435384,27.940000534057617,21.870053855623297
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,139.6182098388672,2336700.0,0.0,0.005750927138024053,150.3659129423002,127.86240431844199,51.598860112269115,-6.272390607834864,2.403544950843217,139.88533935546874,133.70850423177083,27.940000534057617,21.870053855623297
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,100.18262481689453,4231488.0,0.0,-0.9656667373330379,110.35754660319955,93.61355248737661,48.70135966434271,-53.82665764368123,2.9609025096148054,102.8879892985026,101.56413904825847,27.940000534057617,21.870053855623297
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,54.380157470703125,20536700.0,0.0,-0.4586842644033595,57.90949847575503,51.78150150898618,49.856928316517084,-68.74196222383341,11.564145038619031,55.622294108072914,54.84016850789388,27.940000534057617,21.870053855623297
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,133.10736083984375,6156400.0,0.0,-1.2204146221780547,137.4753037675404,127.66600940384636,49.636880405300694,-28.024830744292313,1.7733699431135101,133.9244130452474,135.88479665120443,27.940000534057617,21.870053855623297
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,87.6705551147461,18625300.0,0.0,-1.0297614325936593,100.67794012888231,79.95069375173293,48.621003920820144,-72.98314751029481,5.033875157056471,90.77481384277344,87.27824554443359,27.940000534057617,21.870053855623297
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,41.59796905517578,15146000.0,0.0,-0.3675060246837063,44.96156352125486,39.469735306870135,47.67315699971533,-74.59450777363774,14.158309681683415,42.43541412353515,42.1145570119222,27.940000534057617,21.870053855623297
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,177.1141357421875,3171500.0,0.0,-0.4751926174068899,187.58150008630113,166.28219925451916,52.023295799183295,-25.127896455649896,0.374054910792969,177.01675923665366,173.1553202311198,27.940000534057617,21.870053855623297
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,142.54031372070312,2099500.0,0.0,0.5832971800026883,149.71524525284707,134.7135312974459,53.29170274337398,16.350184005517484,13.744000793664672,142.12227630615234,136.4987030029297,27.940000534057617,21.870053855623297
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,69.44446563720703,8058282.0,0.0,-0.056667927886337566,71.42374783122493,63.90943087971255,52.07363806912269,42.69423605656044,15.972988125336455,68.11735661824544,68.52743237813314,27.940000534057617,21.870053855623297
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,205.4557647705078,31897600.0,0.0,5.659318374599707,204.97155579508208,179.0103701692734,63.68297823090964,163.57484440384493,41.62509357926555,187.63042856852215,180.21441828409831,27.940000534057617,21.870053855623297
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,97.45804595947266,4995000.0,0.0,0.6905568856835487,101.73707611335861,91.05726287589921,54.336984717026276,20.328112141134532,4.012038616757437,96.59454905192057,91.18169581095377,27.940000534057617,21.870053855623297
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,112.98961639404297,6023300.0,0.0,0.939553615449185,112.91682679840245,106.70738661102136,55.16560223493787,176.95131593580984,14.814465515597691,109.08829015096029,108.64926338195801,27.940000534057617,21.870053855623297
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,107.61705017089844,1329600.0,0.0,1.2704312822777268,116.7351339425848,100.55043658353826,53.20659081229234,18.30967752511152,4.658839687478567,106.6981938680013,99.56150614420572,27.940000534057617,21.870053855623297
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,291.5346374511719,2395000.0,0.0,1.3435899253488515,297.6357896295061,268.7186567816267,54.76219883756499,50.93141005047256,8.95473539478571,285.4453084309896,279.4938944498698,27.940000534057617,21.870053855623297
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,194.1092987060547,7292200.0,0.0,1.3971692895966044,197.10230786141264,184.12376940909516,55.27317225899739,91.98786408051049,15.94007006770444,190.78480784098306,181.82680486043293,27.940000534057617,21.870053855623297
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,47.47935104370117,11231100.0,0.0,-0.3628514427352769,50.36165498244133,45.58033072007331,48.528965458399114,-40.94682877037287,6.478968340136709,48.042332585652666,48.33714408874512,27.940000534057617,21.870053855623297
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,38.31402587890625,8235600.0,0.0,-0.08243303291638426,40.6118413100855,35.00332630771235,50.29745205892053,27.097608377764196,3.802944983370684,37.914554341634116,37.51767851511637,27.940000534057617,21.870053855623297
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,113.8614730834961,7231700.0,0.0,-0.8122315239077693,116.89894973547348,112.36495865075699,46.959012057666115,-75.5642867195146,1.5395085106930995,115.79764048258464,118.10423316955567,27.940000534057617,21.870053855623297
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.60344696044922,112424400.0,1.0,3.031328399610871,92.81932857914262,82.30378085689253,64.5587313474183,121.4730837354519,41.88796671104694,84.82644627888997,78.67110926310221,29.43000030517578,61.11905609381386
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,232.8026580810547,2365900.0,1.0,6.283904097529501,238.33266086851242,193.06636562074542,59.6845079058147,194.26679879784052,49.569519344792155,212.61724497477215,212.87898076375325,29.43000030517578,61.11905609381386
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,89.73887634277344,5564200.0,1.0,-0.7676598612141987,104.80488440447701,86.18937676495659,47.95160389343135,-100.02769206503108,10.337525313576268,96.31569315592448,89.54348309834798,29.43000030517578,61.11905609381386
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657834,209.68718824788903,164.70381517007974,50.52107769365987,-0.642133025955709,13.603356297224355,181.06400146484376,157.4026677449544,29.43000030517578,61.11905609381386
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,118.8817138671875,2018100.0,1.0,1.4322806934786598,124.50867212606973,112.1042734305709,53.274072258267914,26.221222833979088,12.113968444594606,117.91908009847005,111.18474400838217,29.43000030517578,61.11905609381386
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,40.293304581317344,182.07766723632812,173.21333287556965,29.43000030517578,61.11905609381386
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.93559646606445,17102800.0,1.0,0.26707496670204733,43.61239051484251,40.08514480925417,52.73897009901283,-16.931664006633387,5.5371327951399625,42.09884910583496,40.506229082743324,29.43000030517578,61.11905609381386
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,76.22949981689453,5898000.0,1.0,-1.1686553356893938,86.70538956387705,73.53377135531241,46.92364821731236,-117.23017811624587,16.957898976959193,81.52137502034505,79.60185788472494,29.43000030517578,61.11905609381386
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.8074771415618756,122.60540871552281,107.53559088774868,49.694653610571976,-59.94307757939862,0.40489232543390863,117.11433308919271,111.93633308410645,29.43000030517578,61.11905609381386
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,187.3656463623047,2853500.0,1.0,0.7709128727780126,203.48451934366307,177.18464722127834,51.30793130705737,-30.04600925904357,11.870785994096652,191.67101491292317,179.55949223836262,29.43000030517578,61.11905609381386
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,232.14649963378906,2927800.0,1.0,1.9671027706986024,240.58876366803077,224.29734167864893,54.94615323386686,3.635017966243586,9.898239158656395,232.74384155273438,219.7389943440755,29.43000030517578,61.11905609381386
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,137.48439025878906,2622000.0,1.0,0.019059040127189064,146.87841003490817,129.64759246753326,50.37587422615445,-43.86770199851356,3.0832584788164663,140.06837412516276,133.7494384765625,29.43000030517578,61.11905609381386
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,98.007080078125,4474893.0,1.0,-1.0779132835639444,107.9182442374734,94.53832009358129,46.888454025102,-95.27152847467599,10.919444699964176,102.86548385620117,101.53201853434244,29.43000030517578,61.11905609381386
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,53.256752014160156,15996500.0,1.0,-0.5039451189021378,57.314616024985106,51.886835085854734,47.96619677149734,-86.41270255349704,15.418940106498985,55.50203806559245,54.862864367167155,29.43000030517578,61.11905609381386
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,132.98631286621094,5622600.0,1.0,-1.0292659632162326,136.91290083154584,127.86348008886429,49.50000796668997,-31.04473185974362,5.007572616358872,133.8772445678711,135.92501831054688,29.43000030517578,61.11905609381386
